,Unnamed: 0.1,Unnamed: 0,S/N,Images,Label,Stress?
348,348,348,348,Database/basic/Image/aligned/test/test_0349_aligned.jpg,6,1
349,349,349,349,Database/basic/Image/aligned/test/test_0350_aligned.jpg,4,0
350,350,350,350,Database/basic/Image/aligned/test/test_0351_aligned.jpg,5,1
351,351,351,351,Database/basic/Image/aligned/test/test_0352_aligned.jpg,4,0
352,352,352,352,Database/basic/Image/aligned/test/test_0353_aligned.jpg,4,0
353,353,353,353,Database/basic/Image/aligned/test/test_0354_aligned.jpg,1,0
354,354,354,354,Database/basic/Image/aligned/test/test_0355_aligned.jpg,1,0
355,355,355,355,Database/basic/Image/aligned/test/test_0356_aligned.jpg,5,1
356,356,356,356,Database/basic/Image/aligned/test/test_0357_aligned.jpg,3,1
357,357,357,357,Database/basic/Image/aligned/test/test_0358_aligned.jpg,6,1
358,358,358,358,Database/basic/Image/aligned/test/test_0359_aligned.jpg,1,0
359,359,359,359,Database/basic/Image/aligned/test/test_0360_aligned.jpg,1,0
360,360,360,360,Database/basic/Image/aligned/test/test_0361_aligned.jpg,1,0
361,361,361,361,Database/basic/Image/aligned/test/test_0362_aligned.jpg,4,0
362,362,362,362,Database/basic/Image/aligned/test/test_0363_aligned.jpg,1,0
363,363,363,363,Database/basic/Image/aligned/test/test_0364_aligned.jpg,4,0
364,364,364,364,Database/basic/Image/aligned/test/test_0365_aligned.jpg,5,1
365,365,365,365,Database/basic/Image/aligned/test/test_0366_aligned.jpg,4,0
366,366,366,366,Database/basic/Image/aligned/test/test_0367_aligned.jpg,4,0
367,367,367,367,Database/basic/Image/aligned/test/test_0368_aligned.jpg,5,1
368,368,368,368,Database/basic/Image/aligned/test/test_0369_aligned.jpg,4,0
369,369,369,369,Database/basic/Image/aligned/test/test_0370_aligned.jpg,4,0
370,370,370,370,Database/basic/Image/aligned/test/test_0371_aligned.jpg,4,0
371,371,371,371,Database/basic/Image/aligned/test/test_0372_aligned.jpg,4,0
372,372,372,372,Database/basic/Image/aligned/test/test_0373_aligned.jpg,4,0
373,373,373,373,Database/basic/Image/aligned/test/test_0374_aligned.jpg,4,0
374,374,374,374,Database/basic/Image/aligned/test/test_0375_aligned.jpg,4,0
375,375,375,375,Database/basic/Image/aligned/test/test_0376_aligned.jpg,4,0
376,376,376,376,Database/basic/Image/aligned/test/test_0377_aligned.jpg,2,1
377,377,377,377,Database/basic/Image/aligned/test/test_0378_aligned.jpg,4,0
378,378,378,378,Database/basic/Image/aligned/test/test_0379_aligned.jpg,4,0
379,379,379,379,Database/basic/Image/aligned/test/test_0380_aligned.jpg,4,0
380,380,380,380,Database/basic/Image/aligned/test/test_0381_aligned.jpg,1,0
381,381,381,381,Database/basic/Image/aligned/test/test_0382_aligned.jpg,1,0
382,382,382,382,Database/basic/Image/aligned/test/test_0383_aligned.jpg,4,0
383,383,383,383,Database/basic/Image/aligned/test/test_0384_aligned.jpg,4,0
384,384,384,384,Database/basic/Image/aligned/test/test_0385_aligned.jpg,5,1
385,385,385,385,Database/basic/Image/aligned/test/test_0386_aligned.jpg,4,0
386,386,386,386,Database/basic/Image/aligned/test/test_0387_aligned.jpg,5,1
387,387,387,387,Database/basic/Image/aligned/test/test_0388_aligned.jpg,4,0
388,388,388,388,Database/basic/Image/aligned/test/test_0389_aligned.jpg,5,1
389,389,389,389,Database/basic/Image/aligned/test/test_0390_aligned.jpg,4,0
390,390,390,390,Database/basic/Image/aligned/test/test_0391_aligned.jpg,4,0
391,391,391,391,Database/basic/Image/aligned/test/test_0392_aligned.jpg,4,0
392,392,392,392,Database/basic/Image/aligned/test/test_0393_aligned.jpg,4,0
393,393,393,393,Database/basic/Image/aligned/test/test_0394_aligned.jpg,4,0
394,394,394,394,Database/basic/Image/aligned/test/test_0395_aligned.jpg,6,1
395,395,395,395,Database/basic/Image/aligned/test/test_0396_aligned.jpg,4,0
396,396,396,396,Database/basic/Image/aligned/test/test_0397_aligned.jpg,4,0
397,397,397,397,Database/basic/Image/aligned/test/test_0398_aligned.jpg,4,0
398,398,398,398,Database/basic/Image/aligned/test/test_0399_aligned.jpg,4,0
399,399,399,399,Database/basic/Image/aligned/test/test_0400_aligned.jpg,4,0
400,400,400,400,Database/basic/Image/aligned/test/test_0401_aligned.jpg,5,1
401,401,401,401,Database/basic/Image/aligned/test/test_0402_aligned.jpg,4,0
402,402,402,402,Database/basic/Image/aligned/test/test_0403_aligned.jpg,5,1
403,403,403,403,Database/basic/Image/aligned/test/test_0404_aligned.jpg,5,1
404,404,404,404,Database/basic/Image/aligned/test/test_0405_aligned.jpg,4,0
405,405,405,405,Database/basic/Image/aligned/test/test_0406_aligned.jpg,4,0
406,406,406,406,Database/basic/Image/aligned/test/test_0407_aligned.jpg,4,0
407,407,407,407,Database/basic/Image/aligned/test/test_0408_aligned.jpg,4,0
408,408,408,408,Database/basic/Image/aligned/test/test_0409_aligned.jpg,1,0
409,409,409,409,Database/basic/Image/aligned/test/test_0410_aligned.jpg,4,0
410,410,410,410,Database/basic/Image/aligned/test/test_0411_aligned.jpg,4,0
411,411,411,411,Database/basic/Image/aligned/test/test_0412_aligned.jpg,4,0
412,412,412,412,Database/basic/Image/aligned/test/test_0413_aligned.jpg,1,0
413,413,413,413,Database/basic/Image/aligned/test/test_0414_aligned.jpg,4,0
414,414,414,414,Database/basic/Image/aligned/test/test_0415_aligned.jpg,4,0
415,415,415,415,Database/basic/Image/aligned/test/test_0416_aligned.jpg,1,0
416,416,416,416,Database/basic/Image/aligned/test/test_0417_aligned.jpg,4,0
417,417,417,417,Database/basic/Image/aligned/test/test_0418_aligned.jpg,4,0
418,418,418,418,Database/basic/Image/aligned/test/test_0419_aligned.jpg,4,0
419,419,419,419,Database/basic/Image/aligned/test/test_0420_aligned.jpg,3,1
420,420,420,420,Database/basic/Image/aligned/test/test_0421_aligned.jpg,4,0
421,421,421,421,Database/basic/Image/aligned/test/test_0422_aligned.jpg,4,0
422,422,422,422,Database/basic/Image/aligned/test/test_0423_aligned.jpg,4,0
423,423,423,423,Database/basic/Image/aligned/test/test_0424_aligned.jpg,6,1
424,424,424,424,Database/basic/Image/aligned/test/test_0425_aligned.jpg,4,0
425,425,425,425,Database/basic/Image/aligned/test/test_0426_aligned.jpg,4,0
426,426,426,426,Database/basic/Image/aligned/test/test_0427_aligned.jpg,4,0
427,427,427,427,Database/basic/Image/aligned/test/test_0428_aligned.jpg,4,0
428,428,428,428,Database/basic/Image/aligned/test/test_0429_aligned.jpg,1,0
429,429,429,429,Database/basic/Image/aligned/test/test_0430_aligned.jpg,1,0
430,430,430,430,Database/basic/Image/aligned/test/test_0431_aligned.jpg,1,0
431,431,431,431,Database/basic/Image/aligned/test/test_0432_aligned.jpg,3,1
432,432,432,432,Database/basic/Image/aligned/test/test_0433_aligned.jpg,4,0
433,433,433,433,Database/basic/Image/aligned/test/test_0434_aligned.jpg,5,1
434,434,434,434,Database/basic/Image/aligned/test/test_0435_aligned.jpg,4,0
435,435,435,435,Database/basic/Image/aligned/test/test_0436_aligned.jpg,4,0
436,436,436,436,Database/basic/Image/aligned/test/test_0437_aligned.jpg,4,0
437,437,437,437,Database/basic/Image/aligned/test/test_0438_aligned.jpg,5,1
438,438,438,438,Database/basic/Image/aligned/test/test_0439_aligned.jpg,4,0
439,439,439,439,Database/basic/Image/aligned/test/test_0440_aligned.jpg,1,0
440,440,440,440,Database/basic/Image/aligned/test/test_0441_aligned.jpg,1,0
441,441,441,441,Database/basic/Image/aligned/test/test_0442_aligned.jpg,4,0
442,442,442,442,Database/basic/Image/aligned/test/test_0443_aligned.jpg,4,0
443,443,443,443,Database/basic/Image/aligned/test/test_0444_aligned.jpg,4,0
444,444,444,444,Database/basic/Image/aligned/test/test_0445_aligned.jpg,4,0
445,445,445,445,Database/basic/Image/aligned/test/test_0446_aligned.jpg,1,0
446,446,446,446,Database/basic/Image/aligned/test/test_0447_aligned.jpg,4,0
447,447,447,447,Database/basic/Image/aligned/test/test_0448_aligned.jpg,4,0
448,448,448,448,Database/basic/Image/aligned/test/test_0449_aligned.jpg,4,0
449,449,449,449,Database/basic/Image/aligned/test/test_0450_aligned.jpg,4,0
450,450,450,450,Database/basic/Image/aligned/test/test_0451_aligned.jpg,4,0
451,451,451,451,Database/basic/Image/aligned/test/test_0452_aligned.jpg,6,1
452,452,452,452,Database/basic/Image/aligned/test/test_0453_aligned.jpg,4,0
453,453,453,453,Database/basic/Image/aligned/test/test_0454_aligned.jpg,4,0
454,454,454,454,Database/basic/Image/aligned/test/test_0455_aligned.jpg,4,0
455,455,455,455,Database/basic/Image/aligned/test/test_0456_aligned.jpg,4,0
456,456,456,456,Database/basic/Image/aligned/test/test_0457_aligned.jpg,4,0
457,457,457,457,Database/basic/Image/aligned/test/test_0458_aligned.jpg,4,0
458,458,458,458,Database/basic/Image/aligned/test/test_0459_aligned.jpg,4,0
459,459,459,459,Database/basic/Image/aligned/test/test_0460_aligned.jpg,4,0
460,460,460,460,Database/basic/Image/aligned/test/test_0461_aligned.jpg,4,0
461,461,461,461,Database/basic/Image/aligned/test/test_0462_aligned.jpg,4,0
462,462,462,462,Database/basic/Image/aligned/test/test_0463_aligned.jpg,4,0
463,463,463,463,Database/basic/Image/aligned/test/test_0464_aligned.jpg,4,0
464,464,464,464,Database/basic/Image/aligned/test/test_0465_aligned.jpg,4,0
465,465,465,465,Database/basic/Image/aligned/test/test_0466_aligned.jpg,4,0
466,466,466,466,Database/basic/Image/aligned/test/test_0467_aligned.jpg,4,0
467,467,467,467,Database/basic/Image/aligned/test/test_0468_aligned.jpg,4,0
468,468,468,468,Database/basic/Image/aligned/test/test_0469_aligned.jpg,4,0
469,469,469,469,Database/basic/Image/aligned/test/test_0470_aligned.jpg,5,1
470,470,470,470,Database/basic/Image/aligned/test/test_0471_aligned.jpg,5,1
471,471,471,471,Database/basic/Image/aligned/test/test_0472_aligned.jpg,5,1
472,472,472,472,Database/basic/Image/aligned/test/test_0473_aligned.jpg,4,0
473,473,473,473,Database/basic/Image/aligned/test/test_0474_aligned.jpg,4,0
474,474,474,474,Database/basic/Image/aligned/test/test_0475_aligned.jpg,4,0
475,475,475,475,Database/basic/Image/aligned/test/test_0476_aligned.jpg,5,1
476,476,476,476,Database/basic/Image/aligned/test/test_0477_aligned.jpg,4,0
477,477,477,477,Database/basic/Image/aligned/test/test_0478_aligned.jpg,4,0
478,478,478,478,Database/basic/Image/aligned/test/test_0479_aligned.jpg,4,0
479,479,479,479,Database/basic/Image/aligned/test/test_0480_aligned.jpg,4,0
480,480,480,480,Database/basic/Image/aligned/test/test_0481_aligned.jpg,4,0
481,481,481,481,Database/basic/Image/aligned/test/test_0482_aligned.jpg,1,0
482,482,482,482,Database/basic/Image/aligned/test/test_0483_aligned.jpg,5,1
483,483,483,483,Database/basic/Image/aligned/test/test_0484_aligned.jpg,4,0
484,484,484,484,Database/basic/Image/aligned/test/test_0485_aligned.jpg,4,0
485,485,485,485,Database/basic/Image/aligned/test/test_0486_aligned.jpg,4,0
486,486,486,486,Database/basic/Image/aligned/test/test_0487_aligned.jpg,4,0
487,487,487,487,Database/basic/Image/aligned/test/test_0488_aligned.jpg,4,0
488,488,488,488,Database/basic/Image/aligned/test/test_0489_aligned.jpg,4,0
489,489,489,489,Database/basic/Image/aligned/test/test_0490_aligned.jpg,4,0
490,490,490,490,Database/basic/Image/aligned/test/test_0491_aligned.jpg,1,0
491,491,491,491,Database/basic/Image/aligned/test/test_0492_aligned.jpg,4,0
492,492,492,492,Database/basic/Image/aligned/test/test_0493_aligned.jpg,4,0
493,493,493,493,Database/basic/Image/aligned/test/test_0494_aligned.jpg,4,0
494,494,494,494,Database/basic/Image/aligned/test/test_0495_aligned.jpg,4,0
495,495,495,495,Database/basic/Image/aligned/test/test_0496_aligned.jpg,4,0
496,496,496,496,Database/basic/Image/aligned/test/test_0497_aligned.jpg,4,0
497,497,497,497,Database/basic/Image/aligned/test/test_0498_aligned.jpg,4,0
498,498,498,498,Database/basic/Image/aligned/test/test_0499_aligned.jpg,1,0
499,499,499,499,Database/basic/Image/aligned/test/test_0500_aligned.jpg,4,0
500,500,500,500,Database/basic/Image/aligned/test/test_0501_aligned.jpg,4,0
501,501,501,501,Database/basic/Image/aligned/test/test_0502_aligned.jpg,4,0
502,502,502,502,Database/basic/Image/aligned/test/test_0503_aligned.jpg,4,0
503,503,503,503,Database/basic/Image/aligned/test/test_0504_aligned.jpg,4,0
504,504,504,504,Database/basic/Image/aligned/test/test_0505_aligned.jpg,4,0
505,505,505,505,Database/basic/Image/aligned/test/test_0506_aligned.jpg,4,0
506,506,506,506,Database/basic/Image/aligned/test/test_0507_aligned.jpg,5,1
507,507,507,507,Database/basic/Image/aligned/test/test_0508_aligned.jpg,4,0
508,508,508,508,Database/basic/Image/aligned/test/test_0509_aligned.jpg,4,0
509,509,509,509,Database/basic/Image/aligned/test/test_0510_aligned.jpg,4,0
510,510,510,510,Database/basic/Image/aligned/test/test_0511_aligned.jpg,4,0
511,511,511,511,Database/basic/Image/aligned/test/test_0512_aligned.jpg,4,0
512,512,512,512,Database/basic/Image/aligned/test/test_0513_aligned.jpg,5,1
513,513,513,513,Database/basic/Image/aligned/test/test_0514_aligned.jpg,5,1
514,514,514,514,Database/basic/Image/aligned/test/test_0515_aligned.jpg,4,0
515,515,515,515,Database/basic/Image/aligned/test/test_0516_aligned.jpg,4,0
516,516,516,516,Database/basic/Image/aligned/test/test_0517_aligned.jpg,1,0
517,517,517,517,Database/basic/Image/aligned/test/test_0518_aligned.jpg,4,0
518,518,518,518,Database/basic/Image/aligned/test/test_0519_aligned.jpg,4,0
519,519,519,519,Database/basic/Image/aligned/test/test_0520_aligned.jpg,4,0
520,520,520,520,Database/basic/Image/aligned/test/test_0521_aligned.jpg,4,0
521,521,521,521,Database/basic/Image/aligned/test/test_0522_aligned.jpg,4,0
522,522,522,522,Database/basic/Image/aligned/test/test_0523_aligned.jpg,4,0
523,523,523,523,Database/basic/Image/aligned/test/test_0524_aligned.jpg,4,0
524,524,524,524,Database/basic/Image/aligned/test/test_0525_aligned.jpg,4,0
525,525,525,525,Database/basic/Image/aligned/test/test_0526_aligned.jpg,1,0
526,526,526,526,Database/basic/Image/aligned/test/test_0527_aligned.jpg,4,0
527,527,527,527,Database/basic/Image/aligned/test/test_0528_aligned.jpg,4,0
528,528,528,528,Database/basic/Image/aligned/test/test_0529_aligned.jpg,4,0
529,529,529,529,Database/basic/Image/aligned/test/test_0530_aligned.jpg,4,0
530,530,530,530,Database/basic/Image/aligned/test/test_0531_aligned.jpg,4,0
531,531,531,531,Database/basic/Image/aligned/test/test_0532_aligned.jpg,4,0
532,532,532,532,Database/basic/Image/aligned/test/test_0533_aligned.jpg,4,0
533,533,533,533,Database/basic/Image/aligned/test/test_0534_aligned.jpg,4,0
534,534,534,534,Database/basic/Image/aligned/test/test_0535_aligned.jpg,4,0
535,535,535,535,Database/basic/Image/aligned/test/test_0536_aligned.jpg,4,0
536,536,536,536,Database/basic/Image/aligned/test/test_0537_aligned.jpg,5,1
537,537,537,537,Database/basic/Image/aligned/test/test_0538_aligned.jpg,4,0
538,538,538,538,Database/basic/Image/aligned/test/test_0539_aligned.jpg,4,0
539,539,539,539,Database/basic/Image/aligned/test/test_0540_aligned.jpg,1,0
540,540,540,540,Database/basic/Image/aligned/test/test_0541_aligned.jpg,5,1
541,541,541,541,Database/basic/Image/aligned/test/test_0542_aligned.jpg,1,0
542,542,542,542,Database/basic/Image/aligned/test/test_0543_aligned.jpg,4,0
543,543,543,543,Database/basic/Image/aligned/test/test_0544_aligned.jpg,4,0
544,544,544,544,Database/basic/Image/aligned/test/test_0545_aligned.jpg,4,0
545,545,545,545,Database/basic/Image/aligned/test/test_0546_aligned.jpg,4,0
546,546,546,546,Database/basic/Image/aligned/test/test_0547_aligned.jpg,4,0
547,547,547,547,Database/basic/Image/aligned/test/test_0548_aligned.jpg,4,0
548,548,548,548,Database/basic/Image/aligned/test/test_0549_aligned.jpg,4,0
549,549,549,549,Database/basic/Image/aligned/test/test_0550_aligned.jpg,5,1
550,550,550,550,Database/basic/Image/aligned/test/test_0551_aligned.jpg,6,1
551,551,551,551,Database/basic/Image/aligned/test/test_0552_aligned.jpg,4,0
552,552,552,552,Database/basic/Image/aligned/test/test_0553_aligned.jpg,4,0
553,553,553,553,Database/basic/Image/aligned/test/test_0554_aligned.jpg,4,0
554,554,554,554,Database/basic/Image/aligned/test/test_0555_aligned.jpg,4,0
555,555,555,555,Database/basic/Image/aligned/test/test_0556_aligned.jpg,4,0
556,556,556,556,Database/basic/Image/aligned/test/test_0557_aligned.jpg,4,0
557,557,557,557,Database/basic/Image/aligned/test/test_0558_aligned.jpg,4,0
558,558,558,558,Database/basic/Image/aligned/test/test_0559_aligned.jpg,4,0
559,559,559,559,Database/basic/Image/aligned/test/test_0560_aligned.jpg,5,1
560,560,560,560,Database/basic/Image/aligned/test/test_0561_aligned.jpg,4,0
561,561,561,561,Database/basic/Image/aligned/test/test_0562_aligned.jpg,4,0
562,562,562,562,Database/basic/Image/aligned/test/test_0563_aligned.jpg,4,0
563,563,563,563,Database/basic/Image/aligned/test/test_0564_aligned.jpg,1,0
564,564,564,564,Database/basic/Image/aligned/test/test_0565_aligned.jpg,4,0
565,565,565,565,Database/basic/Image/aligned/test/test_0566_aligned.jpg,5,1
566,566,566,566,Database/basic/Image/aligned/test/test_0567_aligned.jpg,4,0
567,567,567,567,Database/basic/Image/aligned/test/test_0568_aligned.jpg,4,0
568,568,568,568,Database/basic/Image/aligned/test/test_0569_aligned.jpg,4,0
569,569,569,569,Database/basic/Image/aligned/test/test_0570_aligned.jpg,4,0
570,570,570,570,Database/basic/Image/aligned/test/test_0571_aligned.jpg,4,0
571,571,571,571,Database/basic/Image/aligned/test/test_0572_aligned.jpg,4,0
572,572,572,572,Database/basic/Image/aligned/test/test_0573_aligned.jpg,4,0
573,573,573,573,Database/basic/Image/aligned/test/test_0574_aligned.jpg,4,0
574,574,574,574,Database/basic/Image/aligned/test/test_0575_aligned.jpg,4,0
575,575,575,575,Database/basic/Image/aligned/test/test_0576_aligned.jpg,4,0
576,576,576,576,Database/basic/Image/aligned/test/test_0577_aligned.jpg,1,0
577,577,577,577,Database/basic/Image/aligned/test/test_0578_aligned.jpg,4,0
578,578,578,578,Database/basic/Image/aligned/test/test_0579_aligned.jpg,4,0
579,579,579,579,Database/basic/Image/aligned/test/test_0580_aligned.jpg,4,0
580,580,580,580,Database/basic/Image/aligned/test/test_0581_aligned.jpg,4,0
581,581,581,581,Database/basic/Image/aligned/test/test_0582_aligned.jpg,4,0
582,582,582,582,Database/basic/Image/aligned/test/test_0583_aligned.jpg,4,0
583,583,583,583,Database/basic/Image/aligned/test/test_0584_aligned.jpg,4,0
584,584,584,584,Database/basic/Image/aligned/test/test_0585_aligned.jpg,6,1
585,585,585,585,Database/basic/Image/aligned/test/test_0586_aligned.jpg,4,0
586,586,586,586,Database/basic/Image/aligned/test/test_0587_aligned.jpg,4,0
587,587,587,587,Database/basic/Image/aligned/test/test_0588_aligned.jpg,4,0
588,588,588,588,Database/basic/Image/aligned/test/test_0589_aligned.jpg,4,0
589,589,589,589,Database/basic/Image/aligned/test/test_0590_aligned.jpg,4,0
590,590,590,590,Database/basic/Image/aligned/test/test_0591_aligned.jpg,4,0
591,591,591,591,Database/basic/Image/aligned/test/test_0592_aligned.jpg,4,0
592,592,592,592,Database/basic/Image/aligned/test/test_0593_aligned.jpg,5,1
593,593,593,593,Database/basic/Image/aligned/test/test_0594_aligned.jpg,4,0
594,594,594,594,Database/basic/Image/aligned/test/test_0595_aligned.jpg,5,1
595,595,595,595,Database/basic/Image/aligned/test/test_0596_aligned.jpg,4,0
596,596,596,596,Database/basic/Image/aligned/test/test_0597_aligned.jpg,4,0
597,597,597,597,Database/basic/Image/aligned/test/test_0598_aligned.jpg,5,1
