,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Images,Label,Stress?
366,366,366,366,Database/basic/Image/aligned/train_00367_aligned.jpg,4,0
367,367,367,367,Database/basic/Image/aligned/train_00368_aligned.jpg,4,0
368,368,368,368,Database/basic/Image/aligned/train_00369_aligned.jpg,5,1
369,369,369,369,Database/basic/Image/aligned/train_00370_aligned.jpg,5,1
370,370,370,370,Database/basic/Image/aligned/train_00371_aligned.jpg,5,1
371,371,371,371,Database/basic/Image/aligned/train_00372_aligned.jpg,1,0
372,372,372,372,Database/basic/Image/aligned/train_00373_aligned.jpg,4,0
373,373,373,373,Database/basic/Image/aligned/train_00374_aligned.jpg,4,0
374,374,374,374,Database/basic/Image/aligned/train_00375_aligned.jpg,4,0
375,375,375,375,Database/basic/Image/aligned/train_00376_aligned.jpg,6,1
376,376,376,376,Database/basic/Image/aligned/train_00377_aligned.jpg,4,0
377,377,377,377,Database/basic/Image/aligned/train_00378_aligned.jpg,4,0
378,378,378,378,Database/basic/Image/aligned/train_00379_aligned.jpg,1,0
379,379,379,379,Database/basic/Image/aligned/train_00380_aligned.jpg,1,0
380,380,380,380,Database/basic/Image/aligned/train_00381_aligned.jpg,4,0
381,381,381,381,Database/basic/Image/aligned/train_00382_aligned.jpg,5,1
382,382,382,382,Database/basic/Image/aligned/train_00383_aligned.jpg,1,0
383,383,383,383,Database/basic/Image/aligned/train_00384_aligned.jpg,6,1
384,384,384,384,Database/basic/Image/aligned/train_00385_aligned.jpg,4,0
385,385,385,385,Database/basic/Image/aligned/train_00386_aligned.jpg,5,1
386,386,386,386,Database/basic/Image/aligned/train_00387_aligned.jpg,5,1
387,387,387,387,Database/basic/Image/aligned/train_00388_aligned.jpg,4,0
388,388,388,388,Database/basic/Image/aligned/train_00389_aligned.jpg,4,0
389,389,389,389,Database/basic/Image/aligned/train_00390_aligned.jpg,4,0
390,390,390,390,Database/basic/Image/aligned/train_00391_aligned.jpg,5,1
391,391,391,391,Database/basic/Image/aligned/train_00392_aligned.jpg,4,0
392,392,392,392,Database/basic/Image/aligned/train_00393_aligned.jpg,4,0
393,393,393,393,Database/basic/Image/aligned/train_00394_aligned.jpg,4,0
394,394,394,394,Database/basic/Image/aligned/train_00395_aligned.jpg,4,0
395,395,395,395,Database/basic/Image/aligned/train_00396_aligned.jpg,4,0
396,396,396,396,Database/basic/Image/aligned/train_00397_aligned.jpg,4,0
397,397,397,397,Database/basic/Image/aligned/train_00398_aligned.jpg,5,1
398,398,398,398,Database/basic/Image/aligned/train_00399_aligned.jpg,1,0
399,399,399,399,Database/basic/Image/aligned/train_00400_aligned.jpg,1,0
400,400,400,400,Database/basic/Image/aligned/train_00401_aligned.jpg,4,0
401,401,401,401,Database/basic/Image/aligned/train_00402_aligned.jpg,4,0
402,402,402,402,Database/basic/Image/aligned/train_00403_aligned.jpg,4,0
403,403,403,403,Database/basic/Image/aligned/train_00404_aligned.jpg,4,0
404,404,404,404,Database/basic/Image/aligned/train_00405_aligned.jpg,4,0
405,405,405,405,Database/basic/Image/aligned/train_00406_aligned.jpg,4,0
406,406,406,406,Database/basic/Image/aligned/train_00407_aligned.jpg,4,0
407,407,407,407,Database/basic/Image/aligned/train_00408_aligned.jpg,1,0
408,408,408,408,Database/basic/Image/aligned/train_00409_aligned.jpg,4,0
409,409,409,409,Database/basic/Image/aligned/train_00410_aligned.jpg,4,0
410,410,410,410,Database/basic/Image/aligned/train_00411_aligned.jpg,4,0
411,411,411,411,Database/basic/Image/aligned/train_00412_aligned.jpg,4,0
412,412,412,412,Database/basic/Image/aligned/train_00413_aligned.jpg,4,0
413,413,413,413,Database/basic/Image/aligned/train_00414_aligned.jpg,4,0
414,414,414,414,Database/basic/Image/aligned/train_00415_aligned.jpg,4,0
415,415,415,415,Database/basic/Image/aligned/train_00416_aligned.jpg,4,0
416,416,416,416,Database/basic/Image/aligned/train_00417_aligned.jpg,3,1
417,417,417,417,Database/basic/Image/aligned/train_00418_aligned.jpg,6,1
418,418,418,418,Database/basic/Image/aligned/train_00419_aligned.jpg,6,1
419,419,419,419,Database/basic/Image/aligned/train_00420_aligned.jpg,4,0
420,420,420,420,Database/basic/Image/aligned/train_00421_aligned.jpg,6,1
421,421,421,421,Database/basic/Image/aligned/train_00422_aligned.jpg,6,1
422,422,422,422,Database/basic/Image/aligned/train_00423_aligned.jpg,5,1
423,423,423,423,Database/basic/Image/aligned/train_00424_aligned.jpg,1,0
424,424,424,424,Database/basic/Image/aligned/train_00425_aligned.jpg,4,0
425,425,425,425,Database/basic/Image/aligned/train_00426_aligned.jpg,4,0
426,426,426,426,Database/basic/Image/aligned/train_00427_aligned.jpg,6,1
427,427,427,427,Database/basic/Image/aligned/train_00428_aligned.jpg,6,1
428,428,428,428,Database/basic/Image/aligned/train_00429_aligned.jpg,5,1
429,429,429,429,Database/basic/Image/aligned/train_00430_aligned.jpg,4,0
430,430,430,430,Database/basic/Image/aligned/train_00431_aligned.jpg,5,1
431,431,431,431,Database/basic/Image/aligned/train_00432_aligned.jpg,4,0
432,432,432,432,Database/basic/Image/aligned/train_00433_aligned.jpg,4,0
433,433,433,433,Database/basic/Image/aligned/train_00434_aligned.jpg,4,0
434,434,434,434,Database/basic/Image/aligned/train_00435_aligned.jpg,4,0
435,435,435,435,Database/basic/Image/aligned/train_00436_aligned.jpg,5,1
436,436,436,436,Database/basic/Image/aligned/train_00437_aligned.jpg,6,1
437,437,437,437,Database/basic/Image/aligned/train_00438_aligned.jpg,4,0
438,438,438,438,Database/basic/Image/aligned/train_00439_aligned.jpg,4,0
439,439,439,439,Database/basic/Image/aligned/train_00440_aligned.jpg,4,0
440,440,440,440,Database/basic/Image/aligned/train_00441_aligned.jpg,4,0
441,441,441,441,Database/basic/Image/aligned/train_00442_aligned.jpg,1,0
442,442,442,442,Database/basic/Image/aligned/train_00443_aligned.jpg,4,0
443,443,443,443,Database/basic/Image/aligned/train_00444_aligned.jpg,3,1
444,444,444,444,Database/basic/Image/aligned/train_00445_aligned.jpg,5,1
445,445,445,445,Database/basic/Image/aligned/train_00446_aligned.jpg,4,0
446,446,446,446,Database/basic/Image/aligned/train_00447_aligned.jpg,3,1
447,447,447,447,Database/basic/Image/aligned/train_00448_aligned.jpg,4,0
448,448,448,448,Database/basic/Image/aligned/train_00449_aligned.jpg,4,0
449,449,449,449,Database/basic/Image/aligned/train_00450_aligned.jpg,1,0
450,450,450,450,Database/basic/Image/aligned/train_00451_aligned.jpg,5,1
451,451,451,451,Database/basic/Image/aligned/train_00452_aligned.jpg,4,0
452,452,452,452,Database/basic/Image/aligned/train_00453_aligned.jpg,4,0
453,453,453,453,Database/basic/Image/aligned/train_00454_aligned.jpg,4,0
454,454,454,454,Database/basic/Image/aligned/train_00455_aligned.jpg,4,0
455,455,455,455,Database/basic/Image/aligned/train_00456_aligned.jpg,4,0
456,456,456,456,Database/basic/Image/aligned/train_00457_aligned.jpg,4,0
457,457,457,457,Database/basic/Image/aligned/train_00458_aligned.jpg,6,1
458,458,458,458,Database/basic/Image/aligned/train_00459_aligned.jpg,5,1
459,459,459,459,Database/basic/Image/aligned/train_00460_aligned.jpg,5,1
460,460,460,460,Database/basic/Image/aligned/train_00461_aligned.jpg,6,1
461,461,461,461,Database/basic/Image/aligned/train_00462_aligned.jpg,4,0
462,462,462,462,Database/basic/Image/aligned/train_00463_aligned.jpg,1,0
463,463,463,463,Database/basic/Image/aligned/train_00464_aligned.jpg,5,1
464,464,464,464,Database/basic/Image/aligned/train_00465_aligned.jpg,1,0
465,465,465,465,Database/basic/Image/aligned/train_00466_aligned.jpg,4,0
466,466,466,466,Database/basic/Image/aligned/train_00467_aligned.jpg,4,0
467,467,467,467,Database/basic/Image/aligned/train_00468_aligned.jpg,4,0
468,468,468,468,Database/basic/Image/aligned/train_00469_aligned.jpg,4,0
469,469,469,469,Database/basic/Image/aligned/train_00470_aligned.jpg,4,0
470,470,470,470,Database/basic/Image/aligned/train_00471_aligned.jpg,6,1
471,471,471,471,Database/basic/Image/aligned/train_00472_aligned.jpg,4,0
472,472,472,472,Database/basic/Image/aligned/train_00473_aligned.jpg,5,1
473,473,473,473,Database/basic/Image/aligned/train_00474_aligned.jpg,1,0
474,474,474,474,Database/basic/Image/aligned/train_00475_aligned.jpg,6,1
475,475,475,475,Database/basic/Image/aligned/train_00476_aligned.jpg,5,1
476,476,476,476,Database/basic/Image/aligned/train_00477_aligned.jpg,5,1
477,477,477,477,Database/basic/Image/aligned/train_00478_aligned.jpg,4,0
478,478,478,478,Database/basic/Image/aligned/train_00479_aligned.jpg,5,1
479,479,479,479,Database/basic/Image/aligned/train_00480_aligned.jpg,4,0
480,480,480,480,Database/basic/Image/aligned/train_00481_aligned.jpg,4,0
481,481,481,481,Database/basic/Image/aligned/train_00482_aligned.jpg,1,0
482,482,482,482,Database/basic/Image/aligned/train_00483_aligned.jpg,4,0
483,483,483,483,Database/basic/Image/aligned/train_00484_aligned.jpg,4,0
484,484,484,484,Database/basic/Image/aligned/train_00485_aligned.jpg,4,0
485,485,485,485,Database/basic/Image/aligned/train_00486_aligned.jpg,4,0
486,486,486,486,Database/basic/Image/aligned/train_00487_aligned.jpg,4,0
487,487,487,487,Database/basic/Image/aligned/train_00488_aligned.jpg,5,1
488,488,488,488,Database/basic/Image/aligned/train_00489_aligned.jpg,3,1
489,489,489,489,Database/basic/Image/aligned/train_00490_aligned.jpg,4,0
490,490,490,490,Database/basic/Image/aligned/train_00491_aligned.jpg,4,0
491,491,491,491,Database/basic/Image/aligned/train_00492_aligned.jpg,6,1
492,492,492,492,Database/basic/Image/aligned/train_00493_aligned.jpg,4,0
493,493,493,493,Database/basic/Image/aligned/train_00494_aligned.jpg,4,0
494,494,494,494,Database/basic/Image/aligned/train_00495_aligned.jpg,4,0
495,495,495,495,Database/basic/Image/aligned/train_00496_aligned.jpg,5,1
496,496,496,496,Database/basic/Image/aligned/train_00497_aligned.jpg,4,0
497,497,497,497,Database/basic/Image/aligned/train_00498_aligned.jpg,4,0
498,498,498,498,Database/basic/Image/aligned/train_00499_aligned.jpg,4,0
499,499,499,499,Database/basic/Image/aligned/train_00500_aligned.jpg,5,1
500,500,500,500,Database/basic/Image/aligned/train_00501_aligned.jpg,6,1
501,501,501,501,Database/basic/Image/aligned/train_00502_aligned.jpg,4,0
502,502,502,502,Database/basic/Image/aligned/train_00503_aligned.jpg,4,0
503,503,503,503,Database/basic/Image/aligned/train_00504_aligned.jpg,4,0
504,504,504,504,Database/basic/Image/aligned/train_00505_aligned.jpg,4,0
505,505,505,505,Database/basic/Image/aligned/train_00506_aligned.jpg,4,0
506,506,506,506,Database/basic/Image/aligned/train_00507_aligned.jpg,1,0
507,507,507,507,Database/basic/Image/aligned/train_00508_aligned.jpg,4,0
508,508,508,508,Database/basic/Image/aligned/train_00509_aligned.jpg,1,0
509,509,509,509,Database/basic/Image/aligned/train_00510_aligned.jpg,6,1
510,510,510,510,Database/basic/Image/aligned/train_00511_aligned.jpg,5,1
511,511,511,511,Database/basic/Image/aligned/train_00512_aligned.jpg,5,1
512,512,512,512,Database/basic/Image/aligned/train_00513_aligned.jpg,4,0
513,513,513,513,Database/basic/Image/aligned/train_00514_aligned.jpg,4,0
514,514,514,514,Database/basic/Image/aligned/train_00515_aligned.jpg,4,0
515,515,515,515,Database/basic/Image/aligned/train_00516_aligned.jpg,4,0
516,516,516,516,Database/basic/Image/aligned/train_00517_aligned.jpg,3,1
517,517,517,517,Database/basic/Image/aligned/train_00518_aligned.jpg,4,0
518,518,518,518,Database/basic/Image/aligned/train_00519_aligned.jpg,4,0
519,519,519,519,Database/basic/Image/aligned/train_00520_aligned.jpg,1,0
520,520,520,520,Database/basic/Image/aligned/train_00521_aligned.jpg,4,0
521,521,521,521,Database/basic/Image/aligned/train_00522_aligned.jpg,4,0
522,522,522,522,Database/basic/Image/aligned/train_00523_aligned.jpg,4,0
523,523,523,523,Database/basic/Image/aligned/train_00524_aligned.jpg,4,0
524,524,524,524,Database/basic/Image/aligned/train_00525_aligned.jpg,4,0
525,525,525,525,Database/basic/Image/aligned/train_00526_aligned.jpg,5,1
526,526,526,526,Database/basic/Image/aligned/train_00527_aligned.jpg,4,0
527,527,527,527,Database/basic/Image/aligned/train_00528_aligned.jpg,4,0
528,528,528,528,Database/basic/Image/aligned/train_00529_aligned.jpg,4,0
529,529,529,529,Database/basic/Image/aligned/train_00530_aligned.jpg,4,0
530,530,530,530,Database/basic/Image/aligned/train_00531_aligned.jpg,5,1
531,531,531,531,Database/basic/Image/aligned/train_00532_aligned.jpg,4,0
532,532,532,532,Database/basic/Image/aligned/train_00533_aligned.jpg,3,1
533,533,533,533,Database/basic/Image/aligned/train_00534_aligned.jpg,5,1
534,534,534,534,Database/basic/Image/aligned/train_00535_aligned.jpg,5,1
535,535,535,535,Database/basic/Image/aligned/train_00536_aligned.jpg,5,1
536,536,536,536,Database/basic/Image/aligned/train_00537_aligned.jpg,4,0
537,537,537,537,Database/basic/Image/aligned/train_00538_aligned.jpg,4,0
538,538,538,538,Database/basic/Image/aligned/train_00539_aligned.jpg,1,0
539,539,539,539,Database/basic/Image/aligned/train_00540_aligned.jpg,5,1
540,540,540,540,Database/basic/Image/aligned/train_00541_aligned.jpg,4,0
541,541,541,541,Database/basic/Image/aligned/train_00542_aligned.jpg,4,0
542,542,542,542,Database/basic/Image/aligned/train_00543_aligned.jpg,1,0
543,543,543,543,Database/basic/Image/aligned/train_00544_aligned.jpg,5,1
544,544,544,544,Database/basic/Image/aligned/train_00545_aligned.jpg,4,0
545,545,545,545,Database/basic/Image/aligned/train_00546_aligned.jpg,4,0
546,546,546,546,Database/basic/Image/aligned/train_00547_aligned.jpg,4,0
547,547,547,547,Database/basic/Image/aligned/train_00548_aligned.jpg,4,0
548,548,548,548,Database/basic/Image/aligned/train_00549_aligned.jpg,4,0
549,549,549,549,Database/basic/Image/aligned/train_00550_aligned.jpg,5,1
550,550,550,550,Database/basic/Image/aligned/train_00551_aligned.jpg,3,1
551,551,551,551,Database/basic/Image/aligned/train_00552_aligned.jpg,3,1
552,552,552,552,Database/basic/Image/aligned/train_00553_aligned.jpg,3,1
553,553,553,553,Database/basic/Image/aligned/train_00554_aligned.jpg,3,1
554,554,554,554,Database/basic/Image/aligned/train_00555_aligned.jpg,4,0
555,555,555,555,Database/basic/Image/aligned/train_00556_aligned.jpg,3,1
556,556,556,556,Database/basic/Image/aligned/train_00557_aligned.jpg,5,1
557,557,557,557,Database/basic/Image/aligned/train_00558_aligned.jpg,5,1
558,558,558,558,Database/basic/Image/aligned/train_00559_aligned.jpg,5,1
559,559,559,559,Database/basic/Image/aligned/train_00560_aligned.jpg,5,1
560,560,560,560,Database/basic/Image/aligned/train_00561_aligned.jpg,4,0
561,561,561,561,Database/basic/Image/aligned/train_00562_aligned.jpg,5,1
562,562,562,562,Database/basic/Image/aligned/train_00563_aligned.jpg,5,1
563,563,563,563,Database/basic/Image/aligned/train_00564_aligned.jpg,6,1
564,564,564,564,Database/basic/Image/aligned/train_00565_aligned.jpg,4,0
565,565,565,565,Database/basic/Image/aligned/train_00566_aligned.jpg,5,1
566,566,566,566,Database/basic/Image/aligned/train_00567_aligned.jpg,5,1
567,567,567,567,Database/basic/Image/aligned/train_00568_aligned.jpg,1,0
568,568,568,568,Database/basic/Image/aligned/train_00569_aligned.jpg,4,0
569,569,569,569,Database/basic/Image/aligned/train_00570_aligned.jpg,4,0
570,570,570,570,Database/basic/Image/aligned/train_00571_aligned.jpg,4,0
571,571,571,571,Database/basic/Image/aligned/train_00572_aligned.jpg,1,0
572,572,572,572,Database/basic/Image/aligned/train_00573_aligned.jpg,5,1
573,573,573,573,Database/basic/Image/aligned/train_00574_aligned.jpg,5,1
574,574,574,574,Database/basic/Image/aligned/train_00575_aligned.jpg,5,1
575,575,575,575,Database/basic/Image/aligned/train_00576_aligned.jpg,1,0
576,576,576,576,Database/basic/Image/aligned/train_00577_aligned.jpg,1,0
577,577,577,577,Database/basic/Image/aligned/train_00578_aligned.jpg,6,1
578,578,578,578,Database/basic/Image/aligned/train_00579_aligned.jpg,6,1
579,579,579,579,Database/basic/Image/aligned/train_00580_aligned.jpg,4,0
580,580,580,580,Database/basic/Image/aligned/train_00581_aligned.jpg,4,0
581,581,581,581,Database/basic/Image/aligned/train_00582_aligned.jpg,4,0
582,582,582,582,Database/basic/Image/aligned/train_00583_aligned.jpg,5,1
583,583,583,583,Database/basic/Image/aligned/train_00584_aligned.jpg,1,0
584,584,584,584,Database/basic/Image/aligned/train_00585_aligned.jpg,5,1
585,585,585,585,Database/basic/Image/aligned/train_00586_aligned.jpg,1,0
586,586,586,586,Database/basic/Image/aligned/train_00587_aligned.jpg,4,0
587,587,587,587,Database/basic/Image/aligned/train_00588_aligned.jpg,4,0
588,588,588,588,Database/basic/Image/aligned/train_00589_aligned.jpg,1,0
589,589,589,589,Database/basic/Image/aligned/train_00590_aligned.jpg,1,0
590,590,590,590,Database/basic/Image/aligned/train_00591_aligned.jpg,6,1
591,591,591,591,Database/basic/Image/aligned/train_00592_aligned.jpg,4,0
592,592,592,592,Database/basic/Image/aligned/train_00593_aligned.jpg,5,1
593,593,593,593,Database/basic/Image/aligned/train_00594_aligned.jpg,4,0
594,594,594,594,Database/basic/Image/aligned/train_00595_aligned.jpg,4,0
595,595,595,595,Database/basic/Image/aligned/train_00596_aligned.jpg,6,1
596,596,596,596,Database/basic/Image/aligned/train_00597_aligned.jpg,4,0
597,597,597,597,Database/basic/Image/aligned/train_00598_aligned.jpg,4,0
598,598,598,598,Database/basic/Image/aligned/train_00599_aligned.jpg,4,0
599,599,599,599,Database/basic/Image/aligned/train_00600_aligned.jpg,4,0
600,600,600,600,Database/basic/Image/aligned/train_00601_aligned.jpg,4,0
601,601,601,601,Database/basic/Image/aligned/train_00602_aligned.jpg,1,0
602,602,602,602,Database/basic/Image/aligned/train_00603_aligned.jpg,5,1
603,603,603,603,Database/basic/Image/aligned/train_00604_aligned.jpg,3,1
604,604,604,604,Database/basic/Image/aligned/train_00605_aligned.jpg,5,1
605,605,605,605,Database/basic/Image/aligned/train_00606_aligned.jpg,4,0
606,606,606,606,Database/basic/Image/aligned/train_00607_aligned.jpg,3,1
607,607,607,607,Database/basic/Image/aligned/train_00608_aligned.jpg,4,0
608,608,608,608,Database/basic/Image/aligned/train_00609_aligned.jpg,4,0
609,609,609,609,Database/basic/Image/aligned/train_00610_aligned.jpg,1,0
610,610,610,610,Database/basic/Image/aligned/train_00611_aligned.jpg,5,1
611,611,611,611,Database/basic/Image/aligned/train_00612_aligned.jpg,5,1
612,612,612,612,Database/basic/Image/aligned/train_00613_aligned.jpg,5,1
613,613,613,613,Database/basic/Image/aligned/train_00614_aligned.jpg,2,1
